"directorio","estrato1","sex","age","p6240","p6426","maxEducLevel","ocu","dsi","y_total_m","y_total_m_ha","ingtot","ingtotob","microEmpresa","cuentaPropia","formal","oficio","p6210","p7090","hoursWorkUsual","relab","sizeFirm","age_2","log_Ingresos","female"
4564546,3,0,58,1,150,6,1,0,2500000,10416.6669921875,3281242,3281242,1,1,1,41,5,2,56,4,1,3364,9.25116239774644,1
4564549,2,1,50,1,240,6,1,0,1030000,3814.81469726562,1030000,1030000,1,0,0,87,5,2,55,1,2,2500,8.24664737039358,0
4564549,2,0,64,6,120,6,1,0,50000,1166.66662597656,917492,917492,1,1,0,79,5,2,10,4,1,4096,7.06190592393216,1
4564550,2,1,21,1,1,6,1,0,729166.6875,3544.56030273438,729166.666666667,729166.666666667,1,0,0,45,5,1,48,1,2,441,8.17316939819433,0
4564550,2,0,19,1,1,5,1,0,781242,3797.7041015625,861242,861242,1,0,0,53,4,2,48,1,2,361,8.24215197932255,1
4564551,3,1,47,1,6,4,1,0,1166666.625,3888.888671875,1166666.66666667,1166666.66666667,0,0,1,98,3,2,70,1,5,2209,8.26587870733176,0
4564552,3,0,42,1,72,7,1,0,1350710.875,6565.95556640625,1350711,1350711,0,0,1,53,6,2,48,2,5,1764,8.78965333081449,1
4564552,3,1,38,1,24,7,1,0,1500000,5833.33349609375,1500000,1500000,0,1,1,2,6,1,60,4,4,1444,8.67134389914528,0
4564553,2,1,55,1,48,3,1,0,3e+05,1666.66662597656,3e+05,3e+05,1,1,0,45,3,2,42,4,1,3025,7.41858087833406,0
4564554,2,0,33,1,1,7,1,0,915000,4744.4443359375,915000,915000,0,0,1,39,6,2,45,2,5,1089,8.46472959901018,1
4564555,2,1,65,1,132,4,1,0,9e+05,3000,9e+05,9e+05,1,0,0,37,3,2,70,1,2,4225,8.00636756765025,0
4564559,3,0,37,1,12,6,1,0,5e+05,2243.58984375,1100000,1100000,1,1,0,94,5,2,38,4,1,1369,7.71583247085892,1
4564561,2,1,32,1,154,7,1,0,1980000,6600,1980000,1980000,0,0,1,58,6,2,70,2,5,1024,8.79482492801452,0
4564562,2,1,36,1,12,4,1,0,949877.6875,3358.1533203125,1149877.66666667,1149877.66666667,1,0,0,53,3,2,66,1,2,1296,8.11914649481808,0
4564562,2,0,34,1,84,4,1,0,8e+05,3111.11108398438,8e+05,8e+05,1,0,0,51,3,2,60,5,2,1156,8.04273520310181,1
4564564,5,0,62,1,48,6,1,0,923929.4375,8982.6474609375,923929.416666667,923929.416666667,1,0,1,32,5,2,24,1,2,3844,9.10304993532245,1
4564564,5,0,63,1,156,7,1,0,4e+06,23333.333984375,8700000,8700000,1,1,1,5,6,2,40,4,1,3969,10.0576382602652,1
4564564,5,1,32,1,48,7,1,0,3241666.75,15758.1025390625,3241666.66666667,3241666.66666667,0,0,1,16,6,2,48,1,5,1024,9.66510995889593,0
4564565,3,0,32,1,24,7,1,0,5625000,26250,5625000,5625000,0,0,1,58,6,2,50,2,5,1024,10.1754212680198,1
4564566,3,0,41,1,60,6,1,0,1500000,10000,1650000,1650000,1,0,0,79,5,2,35,5,2,1681,9.21034037197618,1
4564566,3,1,28,1,60,7,1,0,1500000,8139.53466796875,1500000,1500000,1,0,0,16,6,2,43,5,2,784,9.00448829126534,0
4564567,5,0,40,1,130,7,1,0,5208333.5,30381.9453125,5208333.33333333,5208333.33333333,0,0,1,13,6,2,40,1,5,1600,10.3216038067693,1
4564567,5,1,36,1,60,7,1,0,12400000,60277.77734375,1.3e+07,1.3e+07,0,0,1,21,6,2,48,1,4,1296,11.0067187798601,0
4564569,2,0,44,1,156,7,1,0,1324687.375,7727.34326171875,1824687.41666667,1824687.41666667,0,0,1,54,6,2,40,1,4,1936,8.95252039061956,1
4564569,2,1,40,1,4,6,1,0,1200000,3733.33325195312,1200000,1200000,1,1,1,98,5,2,75,4,1,1600,8.2250567468168,0
4564570,4,1,32,1,12,7,1,0,4050000,17181.818359375,12050000,4050000,0,0,1,13,6,2,40,1,5,1024,9.7516070315774,0
4564571,5,0,41,1,12,7,1,0,11500000,44722.22265625,11500000,11500000,0,0,1,21,6,2,60,1,4,1681,10.7082258082095,1
4564571,5,1,40,1,48,7,1,0,10500000,40833.33203125,10500000,10500000,0,0,1,21,6,2,60,1,5,1600,10.6172539884111,0
4564572,5,1,54,1,48,7,1,0,7541666.5,35194.4453125,7541666.66666667,7541666.66666667,0,0,1,21,6,2,50,1,4,2916,10.4686435455117,0
4564572,5,0,53,1,348,7,1,0,5375000,26128.47265625,5495000,5375000,0,0,1,30,6,2,48,1,5,2809,10.1707809050746,1
4564573,4,1,46,1,214,7,1,0,5255000,27248.1484375,5255000,5255000,0,0,1,6,6,2,45,1,5,2116,10.2127408505352,0
4564573,4,0,35,1,5,7,1,0,2900000,19901.9609375,2900000,2900000,0,1,1,6,6,2,30,4,5,1225,9.89857354543074,1
4564574,4,1,49,1,15,7,1,0,4033333.25,19606.48046875,4383333.33333333,4383333.33333333,0,0,1,2,6,1,48,1,5,2401,9.88361542673123,0
4564574,4,0,41,1,204,7,1,0,3033333.25,19660.494140625,3033333.33333333,3033333.33333333,0,0,1,6,6,2,36,1,5,1681,9.88636652769989,1
4564575,5,0,40,1,180,7,1,0,3e+06,23333.333984375,3e+06,3e+06,1,1,1,6,6,2,30,4,1,1600,10.0576382602652,1
4564576,2,1,55,1,204,5,1,0,930929.4375,4722.10595703125,930929.416666667,930929.416666667,1,0,0,63,4,2,46,1,2,3025,8.46001015640922,0
4564578,2,1,41,1,24,3,1,0,1200000,4666.66650390625,1200000,1200000,0,0,0,99,3,2,60,1,5,1681,8.44820028505205,0
4564578,2,0,40,1,58,3,1,0,1200000,4666.66650390625,1200000,1200000,0,0,0,56,3,2,60,1,5,1600,8.44820028505205,1
4564579,2,0,27,1,1,6,1,0,930929.4375,4525.3515625,930929.416666667,930929.416666667,0,0,1,32,5,2,48,1,5,729,8.41745054648622,1
4564580,2,0,44,1,60,7,1,0,1888211,11014.564453125,2338211,2338211,0,0,1,7,6,2,40,1,5,1936,9.3069737172041,1
4564580,2,1,47,1,132,6,1,0,1960000,8469.1357421875,1960000,1960000,0,1,0,98,5,2,54,4,4,2209,9.04418374491778,0
4564581,2,1,42,1,15,4,1,0,8e+05,2592.59252929688,8e+05,8e+05,1,1,1,98,3,2,72,4,1,1764,7.86041363061311,0
4564582,5,1,50,1,96,7,1,0,5e+06,21212.12109375,5e+06,5e+06,1,0,1,21,6,2,55,5,2,2500,9.9623280469787,0
4564582,5,0,48,1,152,7,1,0,3500000,27222.22265625,3500000,3500000,1,1,1,19,6,2,30,4,1,2304,10.2117889281345,1
4564583,2,1,28,6,3,1,1,0,8e+05,6666.66650390625,8e+05,8e+05,1,1,0,97,1,2,28,4,1,784,8.80487523945396,0
4564584,2,0,40,1,60,7,1,0,1e+06,5833.33349609375,1e+06,1e+06,0,1,1,32,6,1,40,4,5,1600,8.67134389914528,1
4564585,2,0,39,1,24,6,1,0,8e+05,3733.33325195312,8e+05,8e+05,0,1,0,59,5,2,50,4,4,1521,8.2250567468168,1
4564585,2,1,27,1,12,5,1,0,8e+05,5333.33349609375,8e+05,8e+05,1,1,0,97,4,2,35,4,1,729,8.58173174307139,0
4564585,2,0,32,1,12,5,1,0,8e+05,3733.33325195312,8e+05,8e+05,0,1,0,59,4,2,50,4,4,1024,8.2250567468168,1
4564585,2,1,27,6,4,5,1,0,8e+05,7466.66650390625,8e+05,8e+05,1,1,0,97,4,2,25,4,1,729,8.91820392737675,0
4564586,3,1,47,1,96,7,1,0,1079877.625,4344.33544921875,1099877.66666667,1099877.66666667,0,0,1,70,6,2,58,1,4,2209,8.3766280799074,0
4564586,3,0,36,1,24,4,1,0,945166.6875,3869.103515625,945166.666666667,945166.666666667,0,0,0,79,3,2,57,1,3,1296,8.26077810947959,1
4564587,5,1,67,1,14,7,1,0,1e+07,48611.109375,14500000,14500000,0,1,1,2,6,2,48,4,5,4489,10.7916073717293,0
4564587,5,0,47,1,13,7,1,0,5416666.5,26331.017578125,5416666.66666667,5416666.66666667,0,0,1,11,6,2,48,1,5,2209,10.1785028988429,1
4564588,5,0,45,1,2,6,1,0,1e+06,4666.66650390625,1e+06,1e+06,1,0,1,54,5,2,50,3,1,2025,8.44820028505205,1
4564588,5,0,32,1,48,7,1,0,2.5e+07,58333.33203125,2.5e+07,2.5e+07,1,1,1,6,6,2,100,4,1,1024,10.9739289419161,1
4564589,4,0,27,1,36,7,1,0,3491666.75,16973.380859375,3571666.66666667,3571666.66666667,0,0,1,42,6,2,48,1,5,729,9.73940156404105,1
4564589,4,1,33,3,125,7,1,0,3920666.75,8470.576171875,3920666.66666667,3920666.66666667,0,0,1,58,6,2,108,2,5,1089,9.04435381034726,0
4564590,4,0,54,1,324,7,1,0,1352500,8766.2041015625,2052500,2052500,0,0,1,39,6,1,36,1,5,2916,9.07865916402535,1
4564590,4,0,21,3,1,7,1,0,9e+05,26250,9e+05,9e+05,0,1,0,39,6,2,8,4,5,441,10.1754212680198,1
4564591,4,1,36,1,12,7,1,0,8e+05,4148.14794921875,8e+05,8e+05,1,1,0,9,6,1,45,4,1,1296,8.33041723631671,0
4564591,4,0,33,1,1,7,1,0,6191666.5,36118.0546875,6191666.66666667,6191666.66666667,0,0,1,2,6,2,40,1,5,1089,10.4945481491454,1
4564592,2,1,25,1,60,6,1,0,8e+05,7777.77783203125,930000,930000,0,0,0,17,5,2,24,1,3,625,8.95902595067072,0
4564592,2,0,26,4,2,6,1,0,5e+05,7777.77783203125,630000,630000,0,0,0,39,5,2,15,1,3,676,8.95902595067072,1
4564593,2,0,37,1,144,6,1,0,1020929.4375,5955.421875,1020929.41666667,1020929.41666667,0,0,1,97,5,1,40,1,4,1369,8.69205732310881,1
4564595,4,0,32,1,13,7,1,0,3558333.25,17297.453125,3558333.33333333,3558333.33333333,0,0,1,6,6,2,48,1,5,1024,9.75831455144011,1
4564595,4,1,33,1,72,7,1,0,941713.375,3662.21875,1457713.33333333,1457713.33333333,1,0,0,53,6,2,60,1,2,1089,8.20582445856781,0
4564595,4,1,56,1,72,5,1,0,3500000,11666.6669921875,3500000,3500000,1,0,0,41,4,2,70,5,2,3136,9.36449107970523,0
4564595,4,0,51,1,72,7,1,0,1e+06,3333.33325195312,1e+06,1e+06,1,0,0,41,6,2,70,5,2,2601,8.11172805889401,1
4564595,4,0,24,1,15,7,1,0,1743333.375,9039.5068359375,1743333.33333333,1743333.33333333,0,0,1,39,6,2,45,1,5,576,9.10935989835139,1
4564596,2,1,38,1,2,7,1,0,5e+05,5833.33349609375,5e+05,5e+05,1,0,0,45,6,2,20,1,2,1444,8.67134389914528,0
4564597,2,0,35,1,48,6,1,0,1317811,6406.02587890625,1417811,1417811,0,0,1,38,5,2,48,1,5,1225,8.76499436995274,1
4564598,3,1,50,1,7,7,1,0,1625000,7899.3056640625,1625000,1625000,1,0,1,11,6,2,48,1,2,2500,8.97453014396751,0
4564599,4,1,57,1,276,7,1,0,2500000,14583.3330078125,2500000,2500000,1,1,0,12,6,2,40,4,1,3249,9.58763458079622,0
4564600,2,0,37,1,96,5,1,0,8e+05,3456.7900390625,8e+05,8e+05,1,1,0,54,4,2,54,4,1,1369,8.14809570306489,1
4564602,4,1,48,1,4,7,1,0,13083333,76319.4453125,13083333.3333333,13083333.3333333,1,0,1,21,6,2,40,1,2,2304,11.2426830381778,0
4564603,1,0,20,1,8,5,1,0,8e+05,4444.4443359375,8e+05,8e+05,0,1,0,79,4,2,42,4,4,400,8.39941013134579,1
4564603,1,1,24,1,2,4,1,0,822908.6875,3840.24047851562,822908.666666667,822908.666666667,1,0,1,97,3,2,50,1,2,576,8.25329026823438,0
4564604,1,1,26,1,12,6,1,0,930929.4375,4525.3515625,930929.416666667,930929.416666667,0,0,1,97,5,2,48,1,5,676,8.41745054648622,0
4564605,3,1,41,1,72,7,1,0,3250000,17635.658203125,3250000,3250000,0,0,1,13,6,2,43,1,5,1681,9.77767816565524,0
4564605,3,0,35,1,24,7,1,0,2041666.75,11909.72265625,2041666.66666667,2041666.66666667,0,0,1,13,6,2,40,1,5,1225,9.38511037544932,1
4564606,3,0,25,1,9,7,1,0,1500000,7291.66650390625,1500000,1500000,0,0,1,50,6,2,48,1,3,625,8.89448740023628,1
4564607,2,1,43,1,120,4,1,0,1078666.625,3495.67895507812,1078666.66666667,1078666.66666667,1,0,1,58,3,2,72,1,2,1849,8.15928290048713,0
4564608,2,0,49,1,27,6,1,0,930929.4375,4525.3515625,930929.416666667,930929.416666667,0,0,1,39,5,2,48,1,4,2401,8.41745054648622,1
4564609,2,1,51,1,84,5,1,0,842718.4375,2048.27392578125,842718.416666667,842718.416666667,0,0,1,98,4,2,96,1,5,2601,7.62475273003816,0
4564609,2,1,25,1,16,7,1,0,930929.4375,4525.3515625,930929.416666667,930929.416666667,0,0,1,39,6,2,48,1,5,625,8.41745054648622,0
4564609,2,0,23,1,33,7,1,0,930929.4375,4525.3515625,930929.416666667,930929.416666667,0,0,1,45,6,2,48,1,5,529,8.41745054648622,1
4564610,2,1,44,1,36,5,1,0,1143211,3704.85034179688,1143211,1143211,0,0,1,58,4,2,72,1,5,1936,8.21739814333725,0
4564611,1,0,24,4,4,4,1,0,3e+05,5833.33349609375,3e+05,3e+05,1,1,0,95,3,2,12,4,1,576,8.67134389914528,1
4564612,3,1,45,1,288,7,1,0,3262500,10875,3262500,3262500,0,0,1,30,6,2,70,2,5,2025,9.29422185595688,0
4564612,3,0,28,4,48,6,1,0,1591500,7736.45849609375,1591500,1591500,1,0,1,40,5,2,48,1,2,784,8.95369930322765,1
4564613,5,0,43,1,120,7,1,0,8e+06,46666.66796875,8e+06,8e+06,0,0,1,21,6,2,40,1,5,1849,10.7507854408251,1
4564613,5,1,45,1,120,7,1,0,2e+06,11666.6669921875,2e+06,2e+06,1,1,1,59,6,2,40,4,1,2025,9.36449107970523,0
4564613,5,0,52,1,168,5,1,0,950000,5541.66650390625,1150000,1150000,1,0,1,54,4,2,40,3,1,2704,8.62005054748564,1
4564614,3,0,53,1,48,7,1,0,1070666.625,5204.62939453125,1070666.66666667,1070666.66666667,0,0,1,21,6,2,48,1,3,2809,8.55730377669494,1
4564615,3,1,37,6,60,6,1,0,1075000,4560.60595703125,1075000,1075000,0,0,1,98,5,2,55,1,5,1369,8.42521077899383,0
4564615,3,0,26,6,10,7,1,0,1458333.375,7089.12060546875,1458333.33333333,1458333.33333333,0,0,1,33,6,2,48,1,5,676,8.86631657875427,1
4564616,5,1,45,1,24,7,1,0,1.5e+07,74468.0859375,1.5e+07,1.5e+07,0,0,1,21,6,2,47,1,5,2025,11.2181259359103,0
4564616,5,0,54,1,14,6,1,0,966666.6875,5012.345703125,1966666.66666667,1966666.66666667,1,0,1,54,5,2,45,3,1,2916,8.51965928872208,1
4564616,5,0,43,1,8,7,1,0,12500000,72916.6640625,12500000,12500000,0,0,1,21,6,2,40,1,5,1849,11.1970724798375,1
4564619,2,1,26,1,2,6,1,0,1615083.375,7851.099609375,2115083.33333333,1615083.33333333,0,0,0,93,5,2,48,1,4,676,8.96840887859389,0
4564620,3,1,35,1,120,7,1,0,3013211,14647.5537109375,3021544.33333333,3021544.33333333,0,0,1,11,6,2,48,1,5,1225,9.59202861831357,0
4564621,3,0,35,1,60,7,1,0,11700000,68250,11950000,11700000,0,0,1,44,6,2,40,1,5,1225,11.1309327130472,1
4564622,3,1,37,1,96,7,1,0,5958333.5,28964.12109375,5961666.66666667,5961666.66666667,0,0,1,39,6,2,48,1,4,1369,10.2738131393365,0
4564623,2,1,27,1,122,6,1,0,833333.3125,2777.77758789062,833333.333333333,833333.333333333,0,0,1,98,5,2,70,1,5,729,7.92940645815474,0
4564623,2,0,29,1,2,7,1,0,917211,4458.66455078125,917211,917211,0,0,1,19,6,2,48,1,3,841,8.40260457210062,1
4564624,3,0,28,1,12,7,1,0,3500000,17013.888671875,3500000,3500000,0,1,1,15,6,2,48,4,5,784,9.74178527018981,1
4564625,4,1,45,1,84,7,1,0,9e+06,46666.66796875,2.3e+07,2.3e+07,0,0,1,21,6,2,45,5,5,2025,10.7507854408251,0
4564625,4,0,35,1,84,7,1,0,4166666.75,21604.939453125,4166666.66666667,4166666.66666667,0,0,1,21,6,2,45,1,5,1225,9.98067724591476,1
4564626,5,0,48,4,24,7,1,0,5e+05,29166.666015625,5e+05,5e+05,1,1,1,57,6,1,4,4,1,2304,10.2807817613562,1
4564626,5,1,44,1,30,7,1,0,5375000,16287.87890625,5375000,5375000,0,0,1,44,6,2,77,1,5,1936,9.69817648478492,0
4564627,2,1,24,1,14,5,1,0,842718.4375,4096.5478515625,842718.416666667,842718.416666667,1,0,1,37,4,2,48,1,2,576,8.31789991059811,0
4564627,2,0,27,1,9,6,1,0,899053,4370.396484375,899053,899053,0,0,1,74,5,2,48,1,4,729,8.38260901266397,1
4564629,2,1,27,1,12,5,1,0,1e+06,4861.111328125,1e+06,1e+06,0,0,0,95,4,2,48,1,3,729,8.4890223590924,0
4564633,2,0,27,4,1,6,1,0,2e+05,2222.22216796875,6e+05,6e+05,1,1,0,16,5,2,21,4,2,729,7.70626295078585,1
4564633,2,1,19,1,108,7,1,0,2e+06,9722.22265625,2e+06,2e+06,1,1,0,17,6,2,48,4,1,361,9.18216953965234,0
4564636,2,0,27,2,1,7,1,0,120000,1166.66662597656,220000,120000,1,1,0,97,6,1,24,4,2,729,7.06190592393216,1
4564637,2,1,49,1,7,6,1,0,954877.6875,3713.41333007812,1254877.66666667,1254877.66666667,0,0,1,98,5,2,60,1,5,2401,8.21970676769013,0
4564639,2,1,52,1,2,6,1,0,8e+05,4666.66650390625,1487492,1487492,1,0,1,83,5,2,40,1,2,2704,8.44820028505205,0
4564640,2,1,59,1,12,4,1,0,250000,833.333312988281,250000,250000,1,1,0,98,3,2,70,4,1,3481,6.72543369777412,0
4564640,2,0,53,1,36,4,1,0,930929.4375,3016.90087890625,930929.416666667,930929.416666667,1,0,1,59,3,2,72,1,2,2809,8.01198538442851,1
4564640,2,0,29,2,2,5,1,0,120000,2333.33325195312,120000,120000,0,0,0,55,4,2,12,1,5,841,7.75505310449211,1
4564640,2,1,27,1,48,7,1,0,1200000,2916.66674804688,1200000,1200000,1,1,0,98,6,2,96,4,1,729,7.97819671858534,0
4566981,2,1,48,1,1,7,1,0,3e+05,1458.33337402344,3e+05,3e+05,1,0,0,3,6,2,48,1,2,2304,7.28504953802539,0
4566981,2,0,25,1,1,7,1,0,7e+05,4083.33325195312,7e+05,7e+05,1,0,0,45,6,2,40,1,2,625,8.31466890737492,1
4566981,2,0,21,1,5,6,1,0,1120000,5444.4443359375,1570000,1570000,0,0,0,53,5,2,48,1,3,441,8.6023509798267,1
4566982,2,1,60,1,72,5,1,0,880000,2851.85180664062,1080000,1080000,1,0,0,45,4,2,72,1,2,3600,7.9557238189782,0
4566983,4,0,40,1,2,7,1,0,2380000,11569.4443359375,2380000,2380000,0,1,1,39,6,2,48,4,5,1600,9.35612279275417,1
4568349,3,1,52,1,36,7,1,0,1e+05,583.333312988281,1e+05,1e+05,1,1,1,97,6,2,40,4,1,2704,6.36875874337222,0
4568350,2,1,40,1,60,7,1,0,3566666.75,20805.556640625,3566666.66666667,3566666.66666667,0,0,1,21,6,2,40,1,5,1600,9.94297537619611,0
4568351,2,1,72,1,120,5,1,0,2e+05,1555.55554199219,2e+05,2e+05,1,1,1,57,4,2,30,4,1,5184,7.34958802254187,0
4568351,2,0,34,1,63,7,1,0,1562500,7595.486328125,1562500,1562500,0,0,1,13,6,2,48,1,5,1156,8.93530944564939,1
4568351,2,1,29,1,60,7,1,0,1975000,9600.6943359375,1975000,1975000,0,0,1,33,6,2,48,1,5,841,9.16959070150064,0
4568354,2,0,48,1,2,6,1,0,1250000,6340.57958984375,1250000,1250000,0,1,1,55,5,2,46,4,5,2304,8.75472546120933,1
4568354,2,0,26,1,6,7,1,0,1279877.625,6221.62744140625,1279877.66666667,1279877.66666667,0,0,1,43,6,2,48,1,4,676,8.73578679803808,1
4568355,3,1,28,1,2,6,1,0,1e+06,5833.33349609375,1e+06,1e+06,1,1,0,93,5,1,40,4,1,784,8.67134389914528,0
4568355,3,0,54,1,2,6,1,0,720000,4200,720000,720000,1,0,0,79,5,2,40,1,2,2916,8.34283980427146,1
4568355,3,0,25,1,1,6,1,0,650000,3159.72216796875,650000,650000,1,0,0,45,5,2,48,1,2,625,8.05823938118676,1
4568356,3,1,59,1,36,5,1,0,1496544.375,8729.841796875,1496544.33333333,1496544.33333333,0,0,1,37,4,1,40,1,4,3481,9.0745025268911,0
4568356,3,0,60,1,5,4,1,0,8e+05,5833.33349609375,8e+05,8e+05,1,1,1,54,3,2,32,4,1,3600,8.67134389914528,1
4568356,3,0,31,1,27,7,1,0,954877.6875,5570.11962890625,954877.666666667,954877.666666667,0,0,1,32,6,2,40,1,5,961,8.62517181005268,1
4568356,3,0,28,1,24,7,1,0,2e+05,1166.66662597656,2e+05,2e+05,0,1,0,97,6,2,40,4,5,784,7.06190592393216,1
4568357,3,1,50,1,84,7,1,0,1e+06,3240.74072265625,1e+06,1e+06,1,1,0,98,6,2,72,4,1,2500,8.08355720076102,0
4568357,3,0,49,1,20,7,1,0,5e+06,24305.5546875,5e+06,5e+06,0,1,1,30,6,2,48,4,5,2401,10.0984601911694,1
4568358,3,1,32,1,24,6,1,0,1891500,7355.83349609375,1941500,1941500,0,0,1,53,5,2,60,1,4,1024,8.90324895035299,0
4568358,3,0,33,1,1,6,1,0,1263333.375,6141.2041015625,1303333.33333333,1303333.33333333,1,0,1,53,5,2,48,1,2,1089,8.72277610966091,1
4568359,2,0,41,1,94,7,1,0,1786666.625,8685.1845703125,2036666.66666667,2036666.66666667,0,0,1,19,6,2,48,1,5,1681,9.06937393006856,1
4568360,3,1,66,1,120,4,1,0,6e+05,3888.88891601562,1400000,1400000,1,1,0,94,3,1,36,4,2,4356,8.26587877011078,0
4568360,3,0,65,1,420,4,1,0,6e+05,3888.88891601562,1400000,1400000,1,1,0,59,3,2,36,4,2,4225,8.26587877011078,1
4568361,2,1,36,1,12,6,1,0,1171544.375,5695.00732421875,1171544.33333333,1171544.33333333,0,0,1,87,5,2,48,1,4,1296,8.64734516195925,0
4568363,3,1,49,1,8,6,1,0,750000,3645.83325195312,750000,750000,1,0,0,88,5,2,48,5,2,2401,8.20134021967633,0
4568363,3,0,49,4,8,6,1,0,6e+05,2916.66674804688,1160000,1160000,1,1,0,79,5,2,48,4,1,2401,7.97819671858534,1
4568364,3,0,50,1,2,7,1,0,2846666.75,16605.556640625,2846666.66666667,2846666.66666667,0,0,1,13,6,2,40,1,4,2500,9.71749265571962,1
4568364,3,1,25,1,60,7,1,0,1279877.625,7465.95263671875,1279877.66666667,1279877.66666667,0,0,1,21,6,2,40,1,5,625,8.91810831559139,0
4568365,3,1,26,1,9,7,1,0,902786.3125,4388.54443359375,902786.333333333,902786.333333333,0,0,1,39,6,2,48,1,5,676,8.38675288698804,0
4568366,3,1,27,1,36,7,1,0,1261666.625,6133.1015625,1661666.66666667,1261666.66666667,0,0,1,45,6,2,48,1,4,729,8.72145586549213,0
4568367,3,1,47,1,15,7,1,0,6933333.5,40444.4453125,8233333.33333333,8233333.33333333,0,0,1,39,6,2,40,2,5,2209,10.6076845907456,0
4568367,3,0,41,1,180,7,1,0,1e+06,4666.66650390625,1e+06,1e+06,1,0,0,79,6,2,50,5,2,1681,8.44820028505205,1
4568368,2,1,55,1,36,6,1,0,1021544.3125,4965.84033203125,1021544.33333333,1021544.33333333,0,0,1,85,5,2,48,1,5,3025,8.51033781332231,0
4568368,2,0,31,1,12,6,1,0,1171544.375,5695.00732421875,1171544.33333333,1171544.33333333,0,0,1,34,5,2,48,1,5,961,8.64734516195925,1
4568368,2,0,54,1,1,5,1,0,360000,2400,440000,440000,1,0,0,36,4,2,35,1,2,2916,7.78322401633604,1
4568369,2,0,42,1,1,5,1,0,150000,530.303039550781,225000,225000,1,1,0,41,4,2,56,4,1,1764,6.27344861588374,1
4568370,2,0,48,1,3,4,1,0,4e+05,1296.29626464844,4e+05,4e+05,1,1,0,45,3,2,72,4,1,2304,7.16726645005316,1
4568372,3,0,31,1,8,7,1,0,650000,3159.72216796875,650000,650000,1,0,0,53,6,2,48,1,2,961,8.05823938118676,1
4568372,3,1,38,1,2,6,1,0,550000,2673.61108398438,550000,550000,1,0,0,37,5,2,48,1,2,1444,7.89118530354782,0
4568372,3,1,25,1,8,6,1,0,940000,4569.4443359375,940000,940000,1,0,0,84,5,2,48,1,2,625,8.42714688698525,0
4568372,3,0,33,1,1,6,1,0,550000,3208.33325195312,550000,550000,0,0,0,53,5,2,40,1,3,1089,8.07350684512261,1
4568372,3,1,27,1,1,6,1,0,7e+05,3402.77783203125,7e+05,7e+05,1,0,0,39,5,2,48,1,2,729,8.13234738645469,0
4568373,3,0,41,1,2,7,1,0,919453,4469.56298828125,919453,919453,0,0,1,33,6,2,48,1,5,1681,8.40504591734308,1
4568374,3,0,54,1,96,6,1,0,9e+05,5250,9e+05,9e+05,0,1,1,39,5,2,40,4,5,2916,8.56598335558567,1
4568375,3,1,63,1,96,6,1,0,1500000,4487.1796875,1500000,1500000,1,1,0,41,5,2,78,4,2,3969,8.40897965141886,0
4568375,3,0,57,1,96,6,1,0,1500000,5833.33349609375,1500000,1500000,1,1,0,41,5,2,60,4,2,3249,8.67134389914528,1
4568376,3,0,44,1,1,7,1,0,1045476.4375,8131.4833984375,1645476.41666667,1645476.41666667,0,0,1,7,6,2,30,1,4,1936,9.0034986457305,1
4568378,1,1,30,1,5,5,1,0,869453,3756.89575195312,869453,869453,1,0,0,87,4,2,54,1,2,900,8.2313482975055,0
4568379,2,1,45,1,17,3,1,0,869453,4226.5078125,869453,869453,1,0,0,62,3,2,48,1,2,2025,8.34913135482344,0
4568383,3,0,32,1,2,6,1,0,8e+05,3888.88891601562,1500000,1500000,1,0,0,53,5,2,48,1,2,1024,8.26587877011078,1
4568384,2,1,22,1,14,7,1,0,1388211,6478.31787109375,1538211,1388211,1,0,1,50,6,2,50,1,2,484,8.7762161678534,0
4568385,2,0,67,1,180,5,1,0,5e+05,3333.33325195312,620000,620000,1,1,0,41,4,2,35,4,1,4489,8.11172805889401,1
4568386,2,1,35,1,5,6,1,0,840000,4454.54541015625,940000,940000,0,0,0,77,5,1,44,1,3,1225,8.40168029432947,0
4568386,2,1,60,2,24,7,1,0,6e+05,5000,6e+05,6e+05,1,1,0,53,6,1,28,4,1,3600,8.51719319141624,0
4568386,2,0,33,1,1,7,1,0,420000,1484.84851074219,540000,540000,1,0,0,53,6,2,66,1,2,1089,7.3030680330649,1
4568386,2,1,29,1,13,5,1,0,1200000,3888.88891601562,1530000,1530000,1,0,0,77,4,1,72,1,2,841,8.26587877011078,0
4568387,2,1,50,1,52,6,1,0,780000,3640,780000,780000,1,0,0,95,5,2,50,1,2,2500,8.19973896063079,0
4568387,2,0,50,1,108,6,1,0,927786.375,4510.07275390625,927786.333333333,927786.333333333,1,0,1,39,5,2,48,1,2,2500,8.41406856405314,1
4568387,2,0,25,1,12,7,1,0,898619.6875,4368.2900390625,898619.666666667,898619.666666667,0,0,1,21,6,2,48,1,3,625,8.38212691610457,1
4568388,2,1,35,1,48,6,1,0,975000,4550,975000,975000,0,0,1,97,5,2,50,1,5,1225,8.422882511945,0
4568389,2,1,59,1,2,6,1,0,869453,4226.5078125,869453,869453,0,0,0,97,5,2,48,1,4,3481,8.34913135482344,0
4568391,2,1,23,1,14,7,1,0,961953,4676.16064453125,961953,961953,0,0,1,38,6,2,48,1,5,529,8.45023267711973,0
4568391,2,0,26,1,48,6,1,0,961953,4676.16064453125,961953,961953,0,0,1,34,5,2,48,1,5,676,8.45023267711973,1
